metric_id,name,description,baseUnit,statistic,value,tags
31774,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31827,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31827,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31827,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31880,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31880,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31880,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31933,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31933,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31933,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31986,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31986,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
31986,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32039,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32039,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32039,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32092,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32092,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32092,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32145,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32145,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32145,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32198,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32198,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32198,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32251,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,29.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32251,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.305,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32251,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32304,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32304,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32304,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.002,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32357,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32357,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32357,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32410,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32410,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32410,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32463,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32463,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32463,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32516,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32516,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32516,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32569,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32569,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32569,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32622,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32622,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32622,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32675,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32675,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32675,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32728,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32728,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32728,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32781,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32781,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32781,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32834,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32834,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32834,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32887,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32887,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32887,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32940,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32940,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32940,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32993,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32993,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
32993,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33046,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,30.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33046,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.307,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33046,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33099,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33099,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33099,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.001,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33152,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33152,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33152,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33205,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33205,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33205,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33258,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33258,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33258,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33311,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33311,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33311,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33364,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33364,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33364,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33417,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33417,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33417,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33470,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33470,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33470,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33523,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33523,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33523,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33576,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33576,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33576,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33629,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33629,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33629,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33682,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33682,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33682,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33735,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33735,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33735,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33788,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33788,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33788,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33841,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33841,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33841,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33894,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,31.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33894,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.308,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33894,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33947,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,32.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33947,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.309,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
33947,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34000,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,32.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34000,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.309,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34000,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34053,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,32.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34053,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.309,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34053,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34106,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,32.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34106,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.309,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34106,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
34159,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,32.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
