metric_id,name,description,baseUnit,statistic,value,tags
39018,http.server.requests,,seconds,TOTAL_TIME,23.950432723,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39018,http.server.requests,,seconds,MAX,0.000815505,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39071,http.server.requests,,seconds,COUNT,55954.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39071,http.server.requests,,seconds,TOTAL_TIME,23.982275816,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39071,http.server.requests,,seconds,MAX,0.000729676,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39124,http.server.requests,,seconds,COUNT,56053.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39124,http.server.requests,,seconds,TOTAL_TIME,24.016497328,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39124,http.server.requests,,seconds,MAX,0.00075298,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39177,http.server.requests,,seconds,COUNT,56152.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39177,http.server.requests,,seconds,TOTAL_TIME,24.05019951,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39177,http.server.requests,,seconds,MAX,0.000989826,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39230,http.server.requests,,seconds,COUNT,56251.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39230,http.server.requests,,seconds,TOTAL_TIME,24.08479303,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39230,http.server.requests,,seconds,MAX,0.001171898,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39283,http.server.requests,,seconds,COUNT,56350.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39283,http.server.requests,,seconds,TOTAL_TIME,24.11939346,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39283,http.server.requests,,seconds,MAX,0.000756857,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39336,http.server.requests,,seconds,COUNT,56448.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39336,http.server.requests,,seconds,TOTAL_TIME,24.155672512,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39336,http.server.requests,,seconds,MAX,0.000905516,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39389,http.server.requests,,seconds,COUNT,56547.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39389,http.server.requests,,seconds,TOTAL_TIME,24.191236637,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39389,http.server.requests,,seconds,MAX,0.000414596,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39442,http.server.requests,,seconds,COUNT,56646.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39442,http.server.requests,,seconds,TOTAL_TIME,24.226655780999998,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39442,http.server.requests,,seconds,MAX,0.000386847,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39495,http.server.requests,,seconds,COUNT,56745.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39495,http.server.requests,,seconds,TOTAL_TIME,24.262825849000002,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39495,http.server.requests,,seconds,MAX,0.000844958,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39548,http.server.requests,,seconds,COUNT,56844.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39548,http.server.requests,,seconds,TOTAL_TIME,24.297120565,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39548,http.server.requests,,seconds,MAX,0.000588009,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39601,http.server.requests,,seconds,COUNT,56943.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39601,http.server.requests,,seconds,TOTAL_TIME,24.331248686,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39601,http.server.requests,,seconds,MAX,0.000847886,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39654,http.server.requests,,seconds,COUNT,57042.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39654,http.server.requests,,seconds,TOTAL_TIME,24.363617656000002,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39654,http.server.requests,,seconds,MAX,0.000740669,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39707,http.server.requests,,seconds,COUNT,57141.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39707,http.server.requests,,seconds,TOTAL_TIME,24.397241004999998,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39707,http.server.requests,,seconds,MAX,0.000454011,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39760,http.server.requests,,seconds,COUNT,57240.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39760,http.server.requests,,seconds,TOTAL_TIME,24.432069489,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39760,http.server.requests,,seconds,MAX,0.000897558,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39813,http.server.requests,,seconds,COUNT,57339.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39813,http.server.requests,,seconds,TOTAL_TIME,24.468427147,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39813,http.server.requests,,seconds,MAX,0.000711778,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39866,http.server.requests,,seconds,COUNT,57438.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39866,http.server.requests,,seconds,TOTAL_TIME,24.50284788,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39866,http.server.requests,,seconds,MAX,0.000819628,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39919,http.server.requests,,seconds,COUNT,57537.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39919,http.server.requests,,seconds,TOTAL_TIME,24.539640318,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39919,http.server.requests,,seconds,MAX,0.001038251,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39972,http.server.requests,,seconds,COUNT,57636.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39972,http.server.requests,,seconds,TOTAL_TIME,24.572326527,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
39972,http.server.requests,,seconds,MAX,0.000820935,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40025,http.server.requests,,seconds,COUNT,57735.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40025,http.server.requests,,seconds,TOTAL_TIME,24.608240836,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40025,http.server.requests,,seconds,MAX,0.000828939,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40078,http.server.requests,,seconds,COUNT,57833.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40078,http.server.requests,,seconds,TOTAL_TIME,24.644126642,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40078,http.server.requests,,seconds,MAX,0.001037515,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40131,http.server.requests,,seconds,COUNT,57932.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40131,http.server.requests,,seconds,TOTAL_TIME,24.678649223999997,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40131,http.server.requests,,seconds,MAX,0.001010819,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40184,http.server.requests,,seconds,COUNT,58031.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40184,http.server.requests,,seconds,TOTAL_TIME,24.71734485,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40184,http.server.requests,,seconds,MAX,0.000860889,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40237,http.server.requests,,seconds,COUNT,58130.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40237,http.server.requests,,seconds,TOTAL_TIME,24.752779726,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40237,http.server.requests,,seconds,MAX,0.000523308,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40290,http.server.requests,,seconds,COUNT,58229.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40290,http.server.requests,,seconds,TOTAL_TIME,24.789645573,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40290,http.server.requests,,seconds,MAX,0.000869193,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40343,http.server.requests,,seconds,COUNT,58328.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40343,http.server.requests,,seconds,TOTAL_TIME,24.826873557,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40343,http.server.requests,,seconds,MAX,0.000934303,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
40396,http.server.requests,,seconds,COUNT,58427.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
